,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Metro,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
2156,0.0,1.0,3.0,0.0,0.0,18907.0,0.0,127.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
2157,1.0,0.0,1.0,1.0,1.0,52634.0,0.0,153.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
2158,0.0,0.0,1.0,0.0,1.0,19307.0,2260.0,9999.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
2159,0.0,1.0,3.0,1.0,1.0,55842.0,0.0,150.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
2160,0.0,0.0,0.0,1.0,0.0,18462.0,23930.0,121.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
2161,1.0,1.0,0.0,0.0,1.0,10775.0,6807.0,0.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2162,1.0,0.0,1.0,1.0,1.0,60038.0,2726.0,192.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
2163,1.0,0.0,0.0,1.0,1.0,23263.0,0.0,130.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
2164,0.0,1.0,1.0,1.0,1.0,11780.0,0.0,206.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
2165,0.0,1.0,1.0,1.0,1.0,13063.0,0.0,239.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
2166,0.0,0.0,0.0,1.0,1.0,19220.0,0.0,195.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2167,0.0,0.0,2.0,0.0,1.0,27704.0,0.0,113.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
2168,1.0,0.0,2.0,1.0,1.0,35597.0,1347.0,153.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0
2169,0.0,0.0,0.0,1.0,1.0,27248.0,0.0,183.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
2170,0.0,0.0,3.0,0.0,1.0,12839.0,0.0,41.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2171,1.0,0.0,1.0,0.0,0.0,19055.0,2871.0,162.0,120.0,2.0,1.0,0.0,0.0,1.0,0.0
2172,0.0,1.0,0.0,0.0,1.0,22067.0,0.0,183.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2173,1.0,1.0,3.0,0.0,1.0,20408.0,7769.0,113.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
2174,0.0,1.0,1.0,0.0,1.0,44453.0,3405.0,183.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
2175,0.0,1.0,2.0,1.0,1.0,15808.0,1548.0,137.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
2176,0.0,1.0,1.0,0.0,0.0,12910.0,11049.0,97.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
2177,1.0,1.0,0.0,0.0,0.0,30496.0,3718.0,173.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
2178,1.0,0.0,1.0,0.0,0.0,13615.0,1782.0,200.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
2179,1.0,0.0,3.0,0.0,1.0,17833.0,0.0,48.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
2180,1.0,0.0,2.0,0.0,1.0,29606.0,8473.0,126.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
2181,1.0,0.0,0.0,0.0,0.0,5914.0,0.0,131.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
2182,1.0,0.0,3.0,0.0,1.0,27229.0,0.0,181.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
2183,0.0,1.0,1.0,1.0,1.0,54646.0,0.0,198.0,180.0,0.0,1.0,1.0,0.0,0.0,0.0
2184,0.0,1.0,1.0,1.0,1.0,11615.0,7761.0,200.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
2185,1.0,1.0,1.0,0.0,0.0,19927.0,11420.0,97.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2186,1.0,1.0,3.0,1.0,1.0,33956.0,3846.0,84.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
2188,0.0,0.0,2.0,1.0,1.0,9996.0,1639.0,151.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
2189,0.0,0.0,2.0,1.0,1.0,30173.0,0.0,98.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2190,1.0,1.0,3.0,1.0,1.0,15811.0,0.0,192.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2191,0.0,1.0,3.0,1.0,0.0,17779.0,0.0,177.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
2192,0.0,1.0,2.0,0.0,1.0,14659.0,2771.0,107.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2193,1.0,1.0,3.0,1.0,0.0,11904.0,2337.0,100.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2194,0.0,0.0,3.0,1.0,0.0,49701.0,11401.0,133.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
2195,1.0,0.0,1.0,1.0,0.0,35420.0,1863.0,120.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2196,1.0,1.0,0.0,1.0,1.0,16050.0,1627.0,230.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
2197,0.0,1.0,2.0,1.0,0.0,39136.0,0.0,85.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
2198,1.0,1.0,3.0,0.0,1.0,13353.0,1633.0,126.0,360.0,-1.0,1.0,0.0,1.0,0.0,0.0
2199,1.0,0.0,3.0,1.0,0.0,42820.0,7076.0,172.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
2200,1.0,0.0,0.0,1.0,1.0,25553.0,0.0,127.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
2201,0.0,0.0,0.0,1.0,0.0,17914.0,2053.0,94.0,240.0,-1.0,1.0,0.0,0.0,0.0,1.0
2203,1.0,0.0,2.0,0.0,0.0,28467.0,17024.0,120.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
2204,1.0,1.0,2.0,0.0,0.0,25051.0,2237.0,238.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2205,1.0,1.0,3.0,1.0,0.0,24872.0,0.0,127.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
2206,1.0,1.0,1.0,1.0,1.0,13912.0,0.0,140.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
2207,0.0,0.0,3.0,0.0,0.0,14267.0,7650.0,162.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2208,0.0,0.0,1.0,0.0,0.0,16571.0,0.0,124.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
2209,1.0,0.0,1.0,0.0,1.0,18963.0,8071.0,168.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
2210,0.0,1.0,1.0,1.0,1.0,9850.0,0.0,102.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
2211,0.0,0.0,3.0,1.0,0.0,39834.0,3260.0,62.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2212,1.0,0.0,0.0,1.0,1.0,10677.0,12701.0,245.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
2213,0.0,1.0,3.0,1.0,0.0,16703.0,0.0,147.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
2214,0.0,0.0,1.0,0.0,1.0,17305.0,2612.0,113.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2215,0.0,1.0,3.0,1.0,0.0,29255.0,0.0,123.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
2216,1.0,0.0,2.0,0.0,1.0,40722.0,0.0,129.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
2217,0.0,0.0,1.0,1.0,1.0,17552.0,1932.0,121.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2218,1.0,0.0,3.0,0.0,0.0,12543.0,294.0,164.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
2219,0.0,0.0,2.0,0.0,1.0,22793.0,0.0,81.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
2220,1.0,0.0,2.0,0.0,0.0,7823.0,0.0,136.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2221,0.0,0.0,0.0,0.0,1.0,38930.0,2323.0,170.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
2222,0.0,1.0,0.0,0.0,1.0,39517.0,0.0,72.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
2223,1.0,0.0,0.0,0.0,1.0,95431.0,0.0,197.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
2224,0.0,0.0,2.0,1.0,0.0,31258.0,0.0,195.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2225,0.0,0.0,1.0,0.0,1.0,30727.0,1671.0,175.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
2226,0.0,1.0,3.0,0.0,0.0,62484.0,0.0,165.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
2227,0.0,1.0,2.0,0.0,0.0,14526.0,0.0,111.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
2228,0.0,0.0,2.0,1.0,1.0,29246.0,1316.0,105.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2229,1.0,0.0,0.0,0.0,0.0,22428.0,3490.0,91.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
2230,1.0,1.0,1.0,0.0,1.0,36720.0,1362.0,-50.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
2231,1.0,1.0,3.0,1.0,0.0,21884.0,2186.0,164.0,120.0,2.0,1.0,0.0,0.0,1.0,0.0
2232,1.0,0.0,2.0,1.0,1.0,7118.0,0.0,177.0,360.0,-1.0,1.0,0.0,0.0,0.0,1.0
2233,1.0,1.0,2.0,0.0,1.0,25006.0,1143.0,110.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
2234,0.0,0.0,3.0,0.0,1.0,18113.0,4416.0,108.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
2235,0.0,1.0,1.0,1.0,1.0,22296.0,1616.0,159.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
2236,0.0,1.0,3.0,1.0,0.0,14173.0,4538.0,-50.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2237,1.0,0.0,1.0,1.0,0.0,20854.0,0.0,130.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2238,0.0,1.0,0.0,1.0,0.0,30302.0,443.0,185.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
2239,0.0,1.0,2.0,1.0,0.0,43887.0,5203.0,160.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2240,1.0,1.0,2.0,1.0,0.0,54780.0,0.0,138.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
2241,1.0,1.0,3.0,0.0,1.0,15904.0,0.0,34.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
2242,0.0,0.0,1.0,0.0,0.0,44124.0,0.0,218.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2243,1.0,1.0,3.0,1.0,1.0,18942.0,0.0,237.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2244,1.0,0.0,2.0,1.0,0.0,84875.0,1788.0,72.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
2245,0.0,0.0,1.0,0.0,1.0,32233.0,0.0,139.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
2246,0.0,1.0,3.0,0.0,1.0,15745.0,0.0,207.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
2247,1.0,1.0,1.0,1.0,0.0,14209.0,8558.0,139.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
2248,0.0,0.0,3.0,0.0,1.0,35365.0,0.0,207.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2249,0.0,0.0,3.0,0.0,0.0,8419.0,0.0,94.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
2250,0.0,1.0,3.0,1.0,0.0,30989.0,0.0,143.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
2251,0.0,0.0,0.0,1.0,1.0,15252.0,7923.0,158.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2252,1.0,0.0,2.0,0.0,1.0,9975.0,1629.0,130.0,240.0,-1.0,1.0,0.0,0.0,0.0,1.0
2253,0.0,0.0,0.0,0.0,0.0,13776.0,0.0,168.0,999.0,0.0,1.0,0.0,0.0,0.0,1.0
2254,1.0,0.0,0.0,1.0,1.0,25080.0,1468.0,91.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
2255,0.0,0.0,3.0,0.0,0.0,16797.0,1515.0,79.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
2256,1.0,1.0,0.0,0.0,0.0,31203.0,1181.0,221.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
2257,1.0,1.0,3.0,0.0,0.0,38779.0,0.0,181.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
2258,1.0,0.0,2.0,1.0,1.0,10692.0,4086.0,148.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2259,0.0,1.0,0.0,1.0,1.0,14830.0,0.0,142.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2260,1.0,0.0,2.0,0.0,1.0,32730.0,0.0,202.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
2261,0.0,0.0,3.0,1.0,1.0,16262.0,0.0,199.0,120.0,2.0,0.0,0.0,0.0,1.0,0.0
2262,1.0,1.0,0.0,0.0,1.0,16635.0,0.0,137.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
2263,0.0,1.0,2.0,1.0,0.0,18295.0,4702.0,150.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
2264,1.0,1.0,0.0,0.0,1.0,34902.0,0.0,145.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
2265,0.0,1.0,1.0,1.0,1.0,25909.0,3288.0,155.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
2266,1.0,1.0,3.0,0.0,0.0,19098.0,4586.0,226.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
2267,1.0,0.0,2.0,1.0,1.0,27943.0,0.0,132.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
2268,1.0,0.0,1.0,0.0,1.0,21707.0,0.0,84.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
2269,1.0,1.0,1.0,0.0,1.0,48367.0,0.0,184.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
2270,1.0,0.0,0.0,0.0,0.0,29881.0,0.0,42.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
2271,0.0,1.0,2.0,1.0,1.0,22176.0,0.0,214.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
2272,1.0,1.0,0.0,1.0,0.0,16097.0,0.0,203.0,180.0,2.0,1.0,0.0,0.0,1.0,0.0
2273,0.0,0.0,1.0,0.0,1.0,40688.0,0.0,208.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2274,1.0,0.0,0.0,0.0,1.0,15785.0,0.0,176.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2275,0.0,0.0,1.0,0.0,0.0,33825.0,0.0,142.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2276,1.0,1.0,2.0,0.0,0.0,24690.0,0.0,145.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2277,1.0,0.0,3.0,1.0,1.0,24452.0,0.0,74.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2278,1.0,0.0,2.0,1.0,0.0,26844.0,0.0,166.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
2279,1.0,1.0,3.0,0.0,1.0,48586.0,0.0,111.0,999.0,1.0,0.0,0.0,0.0,0.0,1.0
2280,1.0,0.0,0.0,0.0,1.0,65262.0,0.0,129.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
2281,1.0,0.0,2.0,1.0,0.0,22114.0,1024.0,119.0,999.0,1.0,1.0,0.0,0.0,0.0,1.0
2282,1.0,1.0,0.0,0.0,0.0,27319.0,0.0,173.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
2283,0.0,1.0,1.0,1.0,1.0,17433.0,4904.0,172.0,360.0,2.0,1.0,0.0,0.0,0.0,1.0
2284,0.0,1.0,1.0,1.0,0.0,17205.0,0.0,146.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2285,0.0,0.0,3.0,1.0,1.0,14267.0,0.0,152.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2286,1.0,1.0,1.0,1.0,0.0,30687.0,4279.0,146.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
2287,0.0,0.0,3.0,1.0,1.0,12685.0,0.0,122.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
2288,0.0,0.0,1.0,1.0,0.0,18501.0,0.0,307.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
2289,1.0,1.0,3.0,0.0,1.0,43901.0,0.0,153.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
2290,0.0,0.0,0.0,1.0,1.0,30507.0,504.0,157.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2291,0.0,0.0,0.0,0.0,1.0,25196.0,0.0,167.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
2292,0.0,1.0,2.0,1.0,1.0,30198.0,0.0,52.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2293,0.0,1.0,1.0,1.0,1.0,16421.0,1141.0,79.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
2294,1.0,0.0,3.0,1.0,1.0,12382.0,4382.0,142.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2295,1.0,0.0,1.0,0.0,1.0,37566.0,0.0,165.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
2296,0.0,0.0,1.0,1.0,1.0,45240.0,0.0,274.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
2297,1.0,0.0,3.0,1.0,1.0,25938.0,0.0,131.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2298,0.0,1.0,0.0,0.0,0.0,22777.0,4435.0,126.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
2299,0.0,1.0,3.0,0.0,0.0,21431.0,0.0,166.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
2300,0.0,0.0,2.0,0.0,1.0,29537.0,1864.0,185.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2301,1.0,1.0,3.0,1.0,1.0,7609.0,0.0,120.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
2302,1.0,1.0,0.0,1.0,0.0,32892.0,4316.0,158.0,360.0,2.0,0.0,0.0,1.0,0.0,0.0
2303,1.0,0.0,3.0,0.0,1.0,24311.0,0.0,175.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2304,1.0,1.0,3.0,0.0,0.0,10849.0,2183.0,213.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
2305,1.0,1.0,2.0,1.0,1.0,14501.0,4580.0,1500.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
2306,0.0,1.0,3.0,0.0,1.0,27364.0,504.0,117.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
2307,1.0,0.0,3.0,0.0,0.0,30565.0,5019.0,176.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
2308,0.0,1.0,3.0,0.0,0.0,24631.0,1048.0,127.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2309,0.0,1.0,2.0,1.0,1.0,22043.0,0.0,123.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2310,1.0,0.0,3.0,1.0,1.0,12104.0,0.0,109.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
2311,1.0,1.0,0.0,0.0,0.0,16280.0,1572.0,148.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2312,1.0,0.0,3.0,1.0,0.0,40805.0,3398.0,272.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
2313,0.0,1.0,3.0,1.0,1.0,37666.0,4460.0,104.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2314,0.0,1.0,3.0,1.0,0.0,32969.0,2040.0,92.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
2315,1.0,1.0,0.0,0.0,1.0,25021.0,0.0,102.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
2316,0.0,1.0,3.0,0.0,1.0,19159.0,2893.0,195.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2317,0.0,1.0,2.0,1.0,1.0,42064.0,4517.0,213.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
2318,1.0,1.0,1.0,1.0,1.0,29111.0,15184.0,-50.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2319,0.0,1.0,2.0,0.0,0.0,32920.0,0.0,173.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
2320,0.0,0.0,3.0,0.0,0.0,25447.0,1875.0,156.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
2321,0.0,1.0,3.0,1.0,0.0,77237.0,0.0,118.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
2322,1.0,1.0,3.0,0.0,1.0,14933.0,0.0,114.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
2323,1.0,1.0,1.0,1.0,0.0,25992.0,1698.0,91.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
2324,0.0,0.0,2.0,0.0,0.0,21443.0,0.0,179.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
2325,0.0,1.0,0.0,1.0,0.0,31254.0,5446.0,178.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
2326,0.0,0.0,3.0,0.0,1.0,37314.0,0.0,167.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
2327,0.0,0.0,2.0,0.0,1.0,15088.0,0.0,186.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
2328,1.0,1.0,0.0,1.0,0.0,23022.0,0.0,159.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
2329,1.0,0.0,0.0,0.0,1.0,20586.0,0.0,195.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
2330,1.0,1.0,0.0,0.0,0.0,20151.0,0.0,146.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2331,1.0,1.0,1.0,0.0,0.0,14817.0,0.0,53.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
2332,0.0,0.0,3.0,0.0,0.0,35064.0,2095.0,133.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2333,0.0,1.0,1.0,0.0,0.0,22721.0,2052.0,126.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
2334,0.0,0.0,1.0,1.0,0.0,43932.0,1638.0,227.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
2335,1.0,1.0,2.0,0.0,0.0,20947.0,0.0,152.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
2336,0.0,0.0,3.0,1.0,0.0,10713.0,2081.0,195.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
2337,1.0,1.0,1.0,1.0,0.0,8900.0,0.0,169.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
2338,0.0,0.0,0.0,0.0,1.0,11924.0,0.0,69.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
2339,0.0,1.0,0.0,0.0,1.0,12369.0,2703.0,124.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2340,1.0,0.0,1.0,1.0,0.0,32809.0,698.0,181.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
2341,0.0,0.0,3.0,0.0,1.0,17902.0,1397.0,148.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
2342,0.0,1.0,2.0,1.0,1.0,23440.0,2041.0,174.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
2343,0.0,0.0,2.0,1.0,1.0,48487.0,0.0,187.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
2344,0.0,1.0,1.0,1.0,0.0,24612.0,0.0,185.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0
2345,0.0,0.0,3.0,0.0,0.0,30226.0,2958.0,181.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
2346,0.0,0.0,2.0,1.0,1.0,46154.0,9908.0,156.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0
2347,0.0,0.0,2.0,0.0,0.0,21729.0,6629.0,137.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2348,0.0,0.0,1.0,0.0,0.0,12519.0,0.0,127.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
2349,0.0,1.0,2.0,1.0,1.0,18353.0,2338.0,1500.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
2350,0.0,0.0,2.0,0.0,0.0,20940.0,3693.0,129.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2351,1.0,1.0,3.0,0.0,1.0,20886.0,0.0,125.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
2352,1.0,0.0,3.0,1.0,1.0,7503.0,3556.0,170.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
2353,1.0,1.0,0.0,1.0,0.0,28650.0,5265.0,115.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
2354,0.0,1.0,0.0,0.0,1.0,29990.0,0.0,154.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
2355,1.0,1.0,0.0,0.0,1.0,29865.0,1949.0,129.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
2356,0.0,1.0,0.0,0.0,0.0,11764.0,4020.0,125.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
2357,0.0,0.0,1.0,1.0,1.0,12216.0,5767.0,172.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
2359,0.0,0.0,0.0,0.0,0.0,24310.0,0.0,81.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
2360,1.0,1.0,3.0,0.0,1.0,12141.0,0.0,233.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2361,0.0,1.0,3.0,0.0,0.0,15794.0,0.0,146.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
2362,1.0,1.0,0.0,1.0,0.0,38863.0,0.0,148.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
2363,0.0,0.0,2.0,0.0,1.0,22262.0,8756.0,173.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
2364,0.0,0.0,2.0,1.0,1.0,10665.0,5243.0,156.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
2365,0.0,0.0,1.0,0.0,1.0,16180.0,2700.0,150.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
2366,0.0,1.0,0.0,0.0,1.0,15996.0,2149.0,147.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
2368,0.0,1.0,0.0,0.0,1.0,32738.0,0.0,140.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
2369,1.0,0.0,2.0,0.0,1.0,19106.0,4880.0,72.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
2370,0.0,1.0,3.0,0.0,1.0,17899.0,0.0,142.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
2371,0.0,0.0,0.0,1.0,1.0,19688.0,0.0,97.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
2372,0.0,0.0,1.0,1.0,1.0,20666.0,5380.0,175.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
2373,1.0,1.0,1.0,0.0,0.0,14734.0,608.0,144.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0
2374,0.0,1.0,1.0,1.0,1.0,67589.0,988.0,131.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
